data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7080789,566,NIG16923,16923,"02 May 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Nigeria (2015-)",,1,"Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,2,12,"Western Africa",Nigeria,Borno,Biu,,Alagarno,10.8583,12.2005,2,"News Chronicle; Daily Independent (Nigeria); Twitter; Nigerian Eye; Premium Times (Nigeria); Sun (Nigeria); Daily Post (Nigeria); Vanguard (Nigeria); Nigeria Punch; Inside Arewa (Nigeria); Daily Trust (Nigeria); Legit; Nigerian Observer","New media-National","On 2 May 2020, Nigerian Armed Forces launched artillery bombardments on Boko Haram/IS positions in the Timbuktu triangle, around Alagarno Forest, in Biu LGA (Borno) on two consecutive days. 78 BH/IS fighters were killed. Fatalities split between 2 events.",39,1589234729,NGA
7080790,566,NIG16924,16924,"02 May 2020",2020,2,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Nigeria (2015-)",,1,"Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,2,12,"Western Africa",Nigeria,Borno,Damboa,,Buk,11.2333,12.3833,1,"Sun (Nigeria); News Chronicle; Nigerian Observer; Daily Post (Nigeria); Vanguard (Nigeria); Inside Arewa (Nigeria); Nigerian Eye; Legit; Twitter; Nigeria Punch; Premium Times (Nigeria); Daily Independent (Nigeria); Daily Trust (Nigeria)","New media-National","Around 2 May 2020 (as reported), Nigerian Armed Forces launched artillery bombardments on Boko Haram/IS positions in Buk (Damboa LGA, Borno). 56 BH/IS fighters were killed.",56,1589234729,NGA
7080791,566,NIG16927,16927,"02 May 2020",2020,1,Riots,"Violent demonstration","Rioters (Nigeria)",,5,"Military Forces of Nigeria (2015-)",,1,15,"Western Africa",Nigeria,Taraba,Karin-Lamido,,Jen,9.3803,11.4677,1,"Sun (Nigeria); Nigeria Punch; Inside Arewa (Nigeria); Vanguard (Nigeria); Premium Times (Nigeria); Daily Post (Nigeria)",National,"On 2 May 2020, residents of Jen (Karim-Lamido LGA, Taraba) burnt tyres and shot arrows at soldiers who attempted to enforce the coronavirus restrictions during a local festival. Soldiers responded with gunshots. 4 people were killed, 1 soldier injured by an arrow and 16 residents injured. [size=at least 20]",4,1589234729,NGA
7075998,566,NIG16917,16917,"02 May 2020",2020,2,Battles,"Armed clash","Tiv Ethnic Militia (Nigeria)",,4,"Ichen Ethnic Militia (Nigeria)",,4,44,"Western Africa",Nigeria,Taraba,Donga,,"Gidan Adamu",7.6022,10.2786,1,"Daily Trust (Nigeria)",National,"On 2 May 2020 (or around), Tiv and Ichen Ethnic Militias clashed over the ownership of land in Gwankwai, Gidan Adamu and Maraban Baissa in Donga LGA (Taraba). 4 people were killed and many houses burnt. Fatalities split between 2 events.",2,1588625468,NGA
7075999,566,NIG16915,16915,"02 May 2020",2020,1,Riots,"Violent demonstration","Rioters (Nigeria)",,5,"Police Forces of Nigeria (2015-)","Civilian JTF: Civilian Joint Task Force",1,15,"Western Africa",Nigeria,Kaduna,"Kaduna North",,"Tudun Wada",10.5122,7.4124,1,"Daily Trust (Nigeria)",National,"On 2 May 2020, a youth mob threw stones at a team of Civilian JTF and police observing coronavirus restrictions at a market in Tudun Wada (Kaduna North LGA, Kaduna). The security forces withdrew. [size=no report]",0,1588625468,NGA
7076000,566,NIG16916,16916,"02 May 2020",2020,2,Battles,"Armed clash","Tiv Ethnic Militia (Nigeria)",,4,"Ichen Ethnic Militia (Nigeria)",,4,44,"Western Africa",Nigeria,Taraba,Donga,,Donga,7.7167,10.05,2,"Daily Trust (Nigeria)",National,"On 2 May 2020 (or around), Tiv and Ichen Ethnic Militias clashed over the ownership of land in Gwankwai, Gidan Adamu and Maraban Baissa in Donga LGA (Taraba). 4 people were killed and many houses burnt. Fatalities split between 2 events.",2,1588625468,NGA
7075900,566,NIG16914,16914,"01 May 2020",2020,1,Battles,"Armed clash","Police Forces of Nigeria (2015-)","Military Forces of Nigeria (2015-)",1,"Unidentified Cult Militia (Nigeria)",,3,13,"Western Africa",Nigeria,Ogun,"Egbado South",,Owode,6.6979,2.9827,1,"Vanguard (Nigeria); Nigerian Eye; Daily Post (Nigeria); Nigeria Punch; Sun (Nigeria)",National,"On 1 May 2020, Nigeria Customs conducted raids in Owode (Egbado South LGA, Ogun) and were confronted by armed cultist militias. Customs officers with reinforcement from Police and Nigerian Armed Forces fired shots. 1 student was killed by a stray bullet.",1,1588625468,NGA
7080787,566,NIG16920,16920,"01 May 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Nigeria (2015-)",,1,"Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,2,12,"Western Africa",Nigeria,Borno,Biu,,Alagarno,10.8583,12.2005,2,"Legit; Sun (Nigeria); News Chronicle; Nigerian Eye; Nigeria Punch; Vanguard (Nigeria); Daily Trust (Nigeria); Inside Arewa (Nigeria); Daily Independent (Nigeria); Premium Times (Nigeria); Twitter; Daily Post (Nigeria); Nigerian Observer","New media-National","On 1 May 2020, Nigerian Armed Forces launched artillery bombardments on Boko Haram/IS positions in the Timbuktu triangle, around Alagarno Forest, in Biu LGA (Borno) on two consecutive days. 78 BH/IS fighters were killed. Fatalities split between 2 events.",39,1589234729,NGA
7576177,566,NIG16922,16922,"01 May 2020",2020,1,Battles,"Armed clash","Buruku Communal Militia (Nigeria)",,4,"Unidentified Armed Group (Nigeria)",,3,34,"Western Africa",Nigeria,Kaduna,Chikun,,Buruku,10.6179,7.2331,1,"Nigeria Punch; Vanguard (Nigeria); Inside Arewa (Nigeria); Daily Post (Nigeria); Daily Trust (Nigeria)",Subnational-National,"On 1 May 2020, unidentified gunmen clashed with communal militiamen in Buruku (Chikun LGA, Kaduna) and killed 4 militiamen.",4,1611613343,NGA
7081181,566,NIG16921,16921,"01 May 2020",2020,1,"Violence against civilians",Attack,"Police Forces of Nigeria (2015-)",,1,"Civilians (Nigeria)",,7,17,"Western Africa",Nigeria,Edo,Oredo,,"Benin City",6.3351,5.6275,1,"Nigeria Punch",National,"On 1 May 2020, a police officer shot at a bus driver in Benin City (Oredo LGA, Edo) who did not stop at a checkpoint. A passenger was hit and injured.",0,1589234731,NGA
7099400,566,NIG16989,16989,"30 April 2020",2020,1,"Violence against civilians",Attack,"Fulani Ethnic Militia (Nigeria)","Pastoralists (Nigeria)",4,"Civilians (Nigeria)","Farmers (Nigeria)",7,47,"Western Africa",Nigeria,Benue,"Gwer West",,Naka,7.5887,8.2087,2,"Guardian (Nigeria); Daily Independent (Nigeria); Daily Trust (Nigeria); Vanguard (Nigeria); New Telegraph; Blueprint; Nigeria Punch",National,"On 30 April 2020, suspected Fulani militias attacked and injured a farmer at Imande in Gwer West LGA (Benue) over an argument about grazing land.",0,1589834544,NGA
7075896,566,NIG16910,16910,"30 April 2020",2020,1,Battles,"Armed clash","Military Forces of Nigeria (2015-)",,1,"Police Forces of Nigeria (2015-)",,1,11,"Western Africa",Nigeria,Delta,Bomadi,,Bomadi,5.1593,5.9252,1,"Vanguard (Nigeria); Daily Post (Nigeria); Premium Times (Nigeria); Nigeria Punch; Sun (Nigeria)",National,"On 30 April 2020, an argument between police and military officers in Bomadi (Bomadi LGA, Delta) over the right to enforce coronavirus restrictions resulted in an armed clash. 1 soldier was shot and killed and 1 police officer was injured.",1,1588625468,NGA
7075897,566,NIG16911,16911,"30 April 2020",2020,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Nigeria (2015-)",,1,"Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,2,12,"Western Africa",Nigeria,Borno,Abadam,,Parisu,13.1649,13.1827,1,"Twitter; Daily Post (Nigeria); Daily Leadership (Nigeria); This Day (Nigeria); Sun (Nigeria); Daily Trust (Nigeria)","New media-National","On 30 April 2020, Nigerian Armed Forces conducted air strikes against a camp of Boko Haram at Parisu (Abadam LGA, Borno) in Sambisa Forest. Facilities were destroyed and 'some' BH fighters killed. Some fatalities coded as 3.",3,1588625468,NGA
7075898,566,NIG16912,16912,"30 April 2020",2020,1,"Violence against civilians","Abduction/forced disappearance","Unidentified Armed Group (Nigeria)",,3,"Civilians (Nigeria)","Ugah Communal Group (Nigeria)",7,37,"Western Africa",Nigeria,Nasarawa,Lafia,,Lafia,8.4833,8.5167,2,"Premium Times (Nigeria); Daily Leadership (Nigeria); Daily Post (Nigeria); Vanguard (Nigeria)",National,"On 30 April 2020, unidentified gunmen abducted a second-class traditional ruler of Ugah community from his home in Ugah, near Lafia (Nasarawa).",0,1588625468,NGA
7075899,566,NIG16913,16913,"30 April 2020",2020,1,Battles,"Armed clash","Unidentified Armed Group (Nigeria)",,3,"Madobai Communal Militia (Nigeria)",,4,34,"Western Africa",Nigeria,Katsina,Kankara,,Kankara,11.9302,7.4127,2,"Legit; Daily Trust (Nigeria)",National,"On 30 April 2020, unidentified gunmen attacked Madobai and Dannakwabo in Kankara LGA (Katsina) and clashed with local militias that tried to repel the attack, but were overpowered. 3 people were killed and many reported injured.",3,1588625468,NGA
7075894,566,NIG16906,16906,"29 April 2020",2020,2,Battles,"Armed clash","Unidentified Armed Group (Nigeria)",,3,"Police Forces of Nigeria (2015-)",,1,13,"Western Africa",Nigeria,Imo,Owerri-Municipal,,Owerri,5.4833,7.0304,1,"Daily Leadership (Nigeria); Guardian (Nigeria); Legit; Nigeria Punch; Vanguard (Nigeria); Daily Trust (Nigeria); Sun (Nigeria)",National,"On 29 April 2020 (or around), unidentified gunmen killed a police officer attached to the Government House in Owerri (Owerri LGA, Imo).",1,1588625468,NGA
7076150,566,NIG16908,16908,"29 April 2020",2020,1,Riots,"Mob violence","Rioters (Nigeria)","Vigilante Group (Nigeria)",5,"Civilians (Nigeria)",,7,57,"Western Africa",Nigeria,Delta,"Aniocha South",,Issele-Azagba,6.2658,6.5973,1,"Nigeria Punch",National,"On 29 April 2020, a youth mob from Issele-Azagba (Aniocha South LGA, Delta) set ablaze and killed a suspected robber. [size=no report]",1,1588625469,NGA
7075996,566,NIG16909,16909,"29 April 2020",2020,1,"Violence against civilians",Attack,"Unidentified Armed Group (Nigeria)",,3,"Civilians (Nigeria)",,7,37,"Western Africa",Nigeria,Katsina,Kankara,,Mabai,11.8542,7.3376,1,"Daily Trust (Nigeria)",National,"On 29 April 2020, unidentified gunmen attacked Mabai (Kankara LGA, Katsina), killed 1 resident and injured another.",1,1588625468,NGA
7075893,566,NIG16898,16898,"28 April 2020",2020,1,"Violence against civilians",Attack,"Eyenkorin Communal Militia (Nigeria)",,4,"Civilians (Nigeria)","Taxi Drivers (Nigeria)",7,47,"Western Africa",Nigeria,Niger,Borgu,,Ilorin,10.8819,4.0072,1,"Daily Post (Nigeria); Daily Leadership (Nigeria); Sun (Nigeria); Nigeria Punch; Vanguard (Nigeria)",National,"On 28 April 2020, a member of the Eyenkorin militia shot and killed a taxi driver at a checkpoint in Ilorin (Borgu LGA, Niger) during an argument.",1,1588625468,NGA
7081319,566,NIG16919,16919,"28 April 2020",2020,2,"Violence against civilians",Attack,"Police Forces of Nigeria (2015-)",,1,"Civilians (Nigeria)","Students (Nigeria); Prisoners (Nigeria)",7,17,"Western Africa",Nigeria,Enugu,Nsukka,,Nsukka,6.8561,7.3927,1,"Vanguard (Nigeria)",National,"Around 28 April 2020 (as reported), members of the anti-cult police unit killed a student in Nsukka (Nsukka LGA, Enugu). The student had been detained and beaten, before being allegedly shot dead by an officer.",1,1589234731,NGA
7076218,566,NIG16904,16904,"28 April 2020",2020,2,"Explosions/Remote violence","Shelling/artillery/missile attack","Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,2,"Military Forces of Nigeria (2015-)",,1,12,"Western Africa",Nigeria,Yobe,Gujba,,"Buni Yadi",11.2689,11.9994,1,Twitter,"New media","On 28 April 2020 (or around), Boko Haram/IS, via its media outlets, claimed to have launched shelling attacks on positions of Nigerian Armed Forces in Buni Yadi (Gujba LGA, Borno).",0,1588625469,NGA
7076223,566,NIG16902,16902,"28 April 2020",2020,1,Battles,"Armed clash","Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,2,"Military Forces of Nigeria (2015-)",,1,12,"Western Africa",Nigeria,Borno,Konduga,,Auno,11.8482,12.9375,1,Twitter,"New media","On 28 April 2020 (or around), Boko Haram/IS, via its media outlets, claimed to have attacked Nigerian Armed Forces in Auno (Konduga LGA, Borno) and killed and wounded several soldiers. Several fatalities coded as 3.",3,1588625469,NGA
7076224,566,NIG16903,16903,"28 April 2020",2020,2,"Explosions/Remote violence","Shelling/artillery/missile attack","Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,2,"Military Forces of Nigeria (2015-)",,1,12,"Western Africa",Nigeria,Yobe,Gujba,,Goniri,11.4833,12.3144,1,Twitter,"New media","On 28 April 2020 (or around), Boko Haram/IS, via its media outlets, claimed to have launched shelling attacks on positions of Nigerian Armed Forces in Goniri (Gujba LGA, Borno).",0,1588625469,NGA
7081370,566,NIG16897,16897,"28 April 2020",2020,1,"Violence against civilians","Abduction/forced disappearance","Unidentified Armed Group (Nigeria)",,3,"Civilians (Nigeria)","Udawa Communal Group (Nigeria)",7,37,"Western Africa",Nigeria,Kaduna,Chikun,,Udawa,10.4721,7.0599,1,"Nigeria Punch; Daily Trust (Nigeria)",National,"On 28 April 2020, unidentified gunmen attacked Udawa (Chikun LGA, Kaduna) and abducted the village head.",0,1589234761,NGA
7076001,566,NIG16901,16901,"28 April 2020",2020,2,"Violence against civilians","Abduction/forced disappearance","Unidentified Armed Group (Nigeria)",,3,"Civilians (Nigeria)","Women (Nigeria)",7,37,"Western Africa",Nigeria,Katsina,Musawa,,Musawa,11.2372,7.6729,1,"Daily Trust (Nigeria)",National,"On 28 April 2020 (or around), unidentified gunmen attacked Musawa (Musawa LGA, Katsina) and abducted a woman and her children.",0,1588625468,NGA
7081400,566,NIG16900,16900,"28 April 2020",2020,2,Battles,"Armed clash","Unidentified Armed Group (Nigeria)",,3,"Civilian JTF: Civilian Joint Task Force","Kamaku Communal Militia (Nigeria)",3,33,"Western Africa",Nigeria,Niger,Rafi,,Kagara,10.1844,6.2534,2,"Guardian (Nigeria)",National,"Around 28 April 2020, Civilian-JTF and Kamuku communal militiamen clashed with unidentified gunmen in Rafi LGA (Niger). 5 JTF and Kamuku militiamen were killed.",5,1589234761,NGA
7075886,566,NIG16889,16889,"27 April 2020",2020,1,Riots,"Violent demonstration","Rioters (Nigeria)",,5,"Police Forces of Nigeria (2015-)",,1,15,"Western Africa",Nigeria,Lagos,Ibeju/Lekki,,Lekki,6.4095,4.0915,1,"AFP; Legit; Daily Post (Nigeria); Premium Times (Nigeria); The Cable (Nigeria); Nigeria Punch; Nigerian Eye; Sun (Nigeria); Desert Herald; Daily Independent (Nigeria)",Subnational-National,"On 27 April 2020, youths demonstrated and clashed with police in Lekki (Ibeju/Lekki LGA, Lagos) over economic hardship related to the coronavirus lockdown. 5 police officers were injured. [size=no report]",0,1588625468,NGA
7075887,566,NIG16890,16890,"27 April 2020",2020,1,Riots,"Violent demonstration","Rioters (Nigeria)","Prisoners (Nigeria)",5,"Police Forces of Nigeria (2015-) Prison Guards",,1,15,"Western Africa",Nigeria,Delta,Sapele,,Sapele,5.8941,5.6767,2,"Nigeria Punch; Daily Leadership (Nigeria); Daily Post (Nigeria); Daily Independent (Nigeria); Sun (Nigeria); Daily Trust (Nigeria); Vanguard (Nigeria); News Chronicle",National,"On 27 April 2020, prisoners demonstrated at the Nigeria Correctional Service Centre in the Sapele LGA (Delta) over a new policy preventing visitors from visiting the prison and the lack of coronavirus palliatives. The inmates burnt official documents. Prison guards fired gunshots to restore order. 5 prisoners and 2 guards were injured. [size=at least 5]",0,1588625468,NGA
7075888,566,NIG16892,16892,"27 April 2020",2020,1,Battles,"Armed clash","Mbasombo Ethnic Militia (Nigeria)",,4,"Mbaivar Ethnic Militia (Nigeria)",,4,44,"Western Africa",Nigeria,Benue,"Gwer East",,Aliade,7.2964,8.487,2,"Vanguard (Nigeria); Nigeria Punch; Inside Arewa (Nigeria); Daily Trust (Nigeria); Sun (Nigeria)",National,"On 27 April 2020, militias from Mbaivur and Mbasombo clashed in Gwer East LGA (Benue) over the ownership of land. Information on fatalities range from 1 to 2.",1,1588625468,NGA
7075889,566,NIG16893,16893,"27 April 2020",2020,1,Riots,"Violent demonstration","Rioters (Nigeria)",,5,"Police Forces of Nigeria (2015-)",,1,15,"Western Africa",Nigeria,"Federal Capital Territory","Abuja Municipal",,Kubwa,9.1413,7.3526,1,"Sahara Reporters; Nigeria Punch",National-Regional,"On 27 April 2020, residents engaged in a street-fight with police officers in Kubwa (Abuja LGA, FCT) during the distribution of coronavirus palliatives over rumors that officials were planning to hijack the relief items. Police officers were injured and fired warning shots to disperse the crowd. [size=no report]",0,1588625468,NGA
7075890,566,NIG16894,16894,"27 April 2020",2020,1,Battles,"Armed clash","Unidentified Armed Group (Nigeria)",,3,"Police Forces of Nigeria (2015-)",,1,13,"Western Africa",Nigeria,Kaduna,Birnin-Gwari,,"Birnin Gwari",10.6637,6.54,2,"Daily Trust (Nigeria); Nigeria Punch",National,"On 27 April 2020, unidentified gunmen killed a police officer and injured another in Falwaya on the Birnin-Gwari-Kaduna highway (coded as Birnin Gwari LGA, Kaduna).",1,1588625468,NGA
7075891,566,NIG16895,16895,"27 April 2020",2020,1,Battles,"Armed clash","Military Forces of Nigeria (2015-)",,1,"Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,2,12,"Western Africa",Nigeria,Borno,Gwoza,,Izge-Unore,10.9948,13.3379,2,"Nigerian Eye; New Telegraph; Legit; Vanguard (Nigeria); Daily Post (Nigeria); Sun (Nigeria)",National,"On 27 April 2020, Nigerian Armed Forces clashed with Boko Haram at Yenegu, near Izge (Gwoza LGA, Borno) and killed 2 BH fighters. Several were reported injured",2,1588625468,NGA
7076221,566,NIG16896,16896,"27 April 2020",2020,1,Battles,"Armed clash","Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,2,"Military Forces of Nigeria (2015-)",,1,12,"Western Africa",Nigeria,Borno,Ngala,,Ngala,12.3377,14.1805,1,Twitter,"New media","On 27 April 2020, Boko Haram/IS, via its media outlets, claimed to have attacked Nigerian Armed Forces in Ladari (Ngala LGA) and killed and wounded several soldiers. Several fatalities coded as 3.",3,1588625469,NGA
